Company,year,Current ratio (times),Debt to Asset ratio,Debt to equity ratio (times),Equity turnover,Free Cash Flow Return,Interest Coverage Ratio,Invested Capital Turnover,Net profit margin,Pre Tax Margin,Quick ratio (times),Return on capital employed,Return on equity,Return on sales,Return on total assets,Sales Growth Over Past Year,Acquired,Log_assets,Log_sales
Hinduja Global Solutions Ltd.,2012,0.9,0.14,0.21,1.07,0.09,5.57,0.89,7.75,10.75,0.87,7.0,8.44,17.4,5.5,11.58,1,9.241935933565934,8.860059229767879
Hinduja Global Solutions Ltd.,2013,1.2,0.13,0.21,1.21,0.09,11.17,1.0,14.09,19.88,1.18,15.09,18.25,21.0,11.73,22.99,1,9.389674136427232,9.06696641412014
Hinduja Global Solutions Ltd.,2014,1.19,0.09,0.14,1.35,0.1,10.86,1.16,9.58,14.8,1.16,11.34,13.27,19.64,8.49,23.58,1,9.451763823198005,9.278690370197724
Hinduja Global Solutions Ltd.,2015,1.16,0.17,0.31,1.6,0.02,12.65,1.3,8.68,12.4,1.14,11.55,14.16,17.46,8.46,28.48,1,9.703382808004644,9.529281257143186
Hinduja Global Solutions Ltd.,2016,1.39,0.09,0.16,1.68,0.14,10.5,1.37,5.82,9.6,1.35,8.05,9.9,15.16,5.74,16.13,1,9.72046575062778,9.678805318055893
Hinduja Global Solutions Ltd.,2017,1.96,0.06,0.1,1.74,0.08,26.9,1.55,9.43,12.54,1.93,14.73,16.6,15.54,10.17,28.87,1,9.994419982141622,9.932400515200221
Hinduja Global Solutions Ltd.,2018,2.51,0.07,0.11,1.26,0.11,28.19,1.13,12.06,13.19,2.48,13.97,15.47,18.42,9.69,-10.13,1,10.134103118689039,9.825601683878832
Hinduja Global Solutions Ltd.,2019,1.55,0.26,0.54,1.32,0.14,6.14,0.99,9.72,13.69,1.54,9.93,13.24,21.74,7.1,16.26,1,10.47805669400819,9.97629646699394
Hinduja Global Solutions Ltd.,2020,2.02,0.2,0.39,1.34,0.11,6.1,0.92,8.16,13.1,2.0,7.62,11.12,23.2,5.47,11.61,1,10.52752578344374,10.086096568009877
Hinduja Global Solutions Ltd.,2021,2.02,0.2,0.39,1.34,0.11,6.1,0.92,8.16,13.1,2.0,7.62,11.12,23.2,5.47,11.61,1,10.52752578344374,10.086096568009877
Infinite Computer Solutions (India) Ltd.,2008,2.8,0.08,0.11,1.19,0.04,45.35,1.05,26.97,32.43,2.8,29.95,33.98,32.74,26.0,50.71,1,7.415716805133478,7.1666520000021645
Infinite Computer Solutions (India) Ltd.,2009,11.59,0.0,0.01,0.95,0.17,72.84,0.92,25.94,29.96,11.59,24.33,25.27,37.43,21.76,41.48,1,7.942966177511865,7.513654690977802
Infinite Computer Solutions (India) Ltd.,2010,2.33,0.01,0.02,0.84,0.06,49.94,0.83,14.99,16.41,2.07,12.69,12.83,18.06,10.7,22.59,1,8.191823097305917,7.717306767412185
Infinite Computer Solutions (India) Ltd.,2011,2.0,0.0,0.0,1.21,0.09,49.64,1.2,20.27,24.65,1.95,25.95,26.17,23.08,19.15,54.48,1,8.35267225924779,8.152226825587952
Infinite Computer Solutions (India) Ltd.,2012,2.65,0.0,0.0,1.22,0.09,1781.14,1.22,23.79,27.18,2.6,29.37,29.37,33.04,21.38,28.45,1,8.672314828283538,8.40259009439148
Infinite Computer Solutions (India) Ltd.,2013,2.81,0.0,0.0,0.82,0.06,1676.6350000000002,0.82,15.42,17.81,2.75,12.89,12.9,25.26,9.76,-18.2,1,8.685804524476941,8.201687610229857
Infinite Computer Solutions (India) Ltd.,2014,3.13,0.0,0.0,0.83,0.13,1572.13,0.83,23.99,29.4,3.03,20.72,20.73,30.32,15.97,13.85,1,8.85915035826802,8.331441759319091
Infinite Computer Solutions (India) Ltd.,2015,2.86,0.0,0.0,0.74,0.13,951.83,0.74,21.51,25.73,2.77,16.46,16.48,27.93,12.65,3.2,1,8.989631354777433,8.362969175566626
Infinite Computer Solutions (India) Ltd.,2016,2.46,0.0,0.0,0.66,0.15,796.87,0.66,23.63,29.95,2.46,15.99,16.01,33.27,11.99,-10.55,1,8.925281522531092,8.251507416836352
Infinite Computer Solutions (India) Ltd.,2017,2.85,0.0,0.0,0.72,0.02,637.14,0.72,16.89,20.7,2.85,12.33,12.34,22.57,9.27,10.48,1,9.006815607531125,8.351209442829902
Infinite Computer Solutions (India) Ltd.,2018,2.95,0.0,0.01,0.74,0.06,100.76,0.74,11.26,14.21,2.92,8.48,8.51,15.71,6.52,14.68,1,9.09143295443934,8.488196830974646
Infinite Computer Solutions (India) Ltd.,2019,3.32,0.03,0.04,0.82,0.04,24.64,0.8,11.6,16.37,3.29,9.57,9.79,18.63,7.52,21.36,1,9.191870855692521,8.681758026620933
Infinite Computer Solutions (India) Ltd.,2020,5.85,0.04,0.05,0.75,0.05,20.25,0.72,7.25,11.72,5.81,5.27,5.5,14.37,4.43,-0.07,1,9.180612855503194,8.681011276645632
Infinite Computer Solutions (India) Ltd.,2021,5.85,0.04,0.05,0.75,0.05,20.25,0.72,7.25,11.72,5.81,5.27,5.5,14.37,4.43,-0.07,1,9.180612855503194,8.681011276645632
Info-Drive Software Ltd.,2000,0.63,0.05,0.08,0.08,-0.09,,0.08,-682.35,-782.35,0.0,-68.44,-75.82,-292.31,-60.26,-7.14,1,2.6461747973841225,0.26236426446749106
Info-Drive Software Ltd.,2001,1.13,0.07,0.1,0.0,-0.12,,0.0,-500.0,-350.0,0.07,-16.39,-17.86,-328.20666666666665,-13.33,144.645,1,2.451005098112319,-0.10536051565782616
Info-Drive Software Ltd.,2002,1.27,0.08,0.11,0.0,-0.105,,0.0,-850.0,-1000.0,0.2,-16.415,-18.16,-364.10333333333335,-13.485,296.43,1,2.307572634505085,-0.6931471805599451
Info-Drive Software Ltd.,2003,1.13,0.09,0.14,0.02,-0.09,,0.01,-1200.0,-2100.0,0.07,-16.44,-18.46,-400.0,-13.64,448.21500000000003,1,2.1400661634962708,-2.3025850929940455
Info-Drive Software Ltd.,2004,1.57,0.16,0.24,0.13,-0.03,,0.11,-128.57,-171.43,0.43,-14.17,-16.82,0.0,-11.54,600.0,1,2.028148247292285,-0.35667494393873245
Info-Drive Software Ltd.,2005,0.93,0.0,0.0,0.02,-0.8,,0.02,-333.33,-500.0,0.87,-20.62,-23.53,-500.0,-5.7,-85.71,1,3.3141860046725258,-2.3025850929940455
Info-Drive Software Ltd.,2006,1.53,0.6,3.62,0.31,1.91,,0.15,5.88,5.88,0.65,1.83,3.92,-62.5,0.57,700.0,1,2.272125885509337,-0.2231435513142097
Info-Drive Software Ltd.,2007,1.85,0.06,0.07,0.21,0.05,16.76,0.2,48.1,56.54,1.81,10.54,11.47,62.82,9.7,5212.5,1,6.148681948306025,3.7495040759303713
Info-Drive Software Ltd.,2008,1.41,0.07,0.09,0.32,0.03,29.11,0.3,35.7,36.53,1.39,11.36,12.31,35.38,10.03,221.18,1,6.369729735289492,4.916324614625014
Info-Drive Software Ltd.,2009,1.6,0.13,0.18,0.35,0.08,13.24,0.31,39.9,40.57,1.59,12.38,14.07,53.2,10.67,20.07,1,6.502790045915623,5.099256485749784
Info-Drive Software Ltd.,2010,6.64,0.04,0.05,0.3,-0.23,4.09,0.27,9.28,9.18,5.99,2.61,2.85,17.89,2.41,25.87,1,6.888368565181947,5.329331420077207
Info-Drive Software Ltd.,2011,6.47,0.09,0.1,0.25,-0.05,1.82,0.23,2.7,3.43,6.47,0.82,0.88,-14.16,0.79,11.25,1,6.974759507762611,5.4359030295006
Info-Drive Software Ltd.,2012,4.18,0.07,0.07,0.22,-0.14,1.6,0.21,3.57,2.78,3.97,0.89,0.97,-9.25,0.87,-7.63,1,6.961485601403105,5.356586274672012
Info-Drive Software Ltd.,2013,2.05,0.07,0.08,0.12,-0.05,1.81,0.12,2.17,3.44,1.85,0.34,0.37,2.56,0.33,-42.78,1,7.037730355403882,4.798266815950004
Info-Drive Software Ltd.,2014,3.01,0.29,0.44,0.17,-0.05,1.34,0.13,2.17,11.92,2.0,0.34,0.37,2.56,0.33,48.8,1,7.037730355403882,4.798266815950004
Info-Drive Software Ltd.,2015,4.69,0.25,0.35,0.18,-0.05,1.34,0.13,2.17,2.22,3.87,0.34,0.37,2.56,0.33,18.89,1,7.037730355403882,4.798266815950004
Info-Drive Software Ltd.,2016,4.69,0.25,0.35,0.18,-0.05,1.34,0.13,2.17,2.22,3.87,0.34,0.37,2.56,0.33,18.89,1,7.037730355403882,4.798266815950004
Info-Drive Software Ltd.,2017,4.69,0.25,0.35,0.18,-0.05,1.34,0.13,2.17,2.22,3.87,0.34,0.37,2.56,0.33,18.89,1,7.037730355403882,4.798266815950004
Info-Drive Software Ltd.,2018,4.69,0.25,0.35,0.18,-0.05,1.34,0.13,2.17,2.22,3.87,0.34,0.37,2.56,0.33,18.89,1,7.037730355403882,4.798266815950004
Info-Drive Software Ltd.,2019,4.69,0.25,0.35,0.18,-0.05,1.34,0.13,2.17,2.22,3.87,0.34,0.37,2.56,0.33,18.89,1,7.037730355403882,4.798266815950004
Info-Drive Software Ltd.,2020,4.69,0.25,0.35,0.18,-0.05,1.34,0.13,2.17,2.22,3.87,0.34,0.37,2.56,0.33,18.89,1,7.037730355403882,4.798266815950004
Info-Drive Software Ltd.,2021,4.69,0.25,0.35,0.18,-0.05,1.34,0.13,2.17,2.22,3.87,0.34,0.37,2.56,0.33,18.89,1,7.037730355403882,4.798266815950004
Larsen & Toubro Infotech Ltd.,2000,1.13,0.25,0.53,4.24,,8.66,2.63,,16.06,1.13,,,,,44.29,1,,
Larsen & Toubro Infotech Ltd.,2001,1.03,0.27,0.53,3.65,0.27,13.88,2.38,13.45,14.92,1.03,32.23,49.4,22.31,24.35,10.83,1,7.341678259906786,7.881710963050691
Larsen & Toubro Infotech Ltd.,2002,0.85,0.42,1.12,3.2,0.06,4.85,1.75,4.97,5.67,0.85,8.78,16.05,14.88,6.97,-5.15,1,7.660962215969746,7.828794717878496
Larsen & Toubro Infotech Ltd.,2003,1.01,0.39,0.96,4.28,0.08,7.63,2.1,3.31,3.45,1.01,6.99,14.23,12.06,5.64,45.15,1,7.729251697969746,8.201413382180094
Larsen & Toubro Infotech Ltd.,2004,1.19,0.3,0.71,5.42,0.23,17.11,2.97,8.45,8.77,1.19,25.19,45.92,15.58,19.11,53.28,1,7.9192834607431335,8.628537766821205
Larsen & Toubro Infotech Ltd.,2005,1.28,0.31,0.79,5.58,0.11,15.6,3.18,8.43,9.94,1.28,26.85,47.21,14.14,18.88,41.96,1,8.38466700768564,8.978887392790833
Larsen & Toubro Infotech Ltd.,2006,1.57,0.22,0.46,5.09,0.18,58.38,3.24,11.47,13.26,1.57,37.23,58.54,16.41,25.57,61.09,1,8.870845572009205,9.455699323781442
Larsen & Toubro Infotech Ltd.,2007,1.69,0.14,0.26,3.72,0.14,94.5,2.79,11.9,14.98,1.69,33.4,44.54,21.8,23.09,29.06,1,9.206472902949693,9.710788333595993
Larsen & Toubro Infotech Ltd.,2008,1.35,0.12,0.27,3.42,0.12,35.76,2.71,12.95,14.95,1.35,35.53,44.83,19.91,22.05,18.27,1,9.492054672648171,9.878605547012047
Larsen & Toubro Infotech Ltd.,2009,2.08,0.03,0.05,2.27,0.2,114.59,2.01,15.05,17.45,2.08,30.77,34.72,19.06,19.46,-8.92,1,9.599770944604906,9.785131852939045
Larsen & Toubro Infotech Ltd.,2010,1.55,0.12,0.21,2.18,0.14,59.41,1.92,13.29,15.46,1.22,26.3,29.84,16.25,18.43,28.53,1,9.864148832420298,10.036154821913676
Larsen & Toubro Infotech Ltd.,2011,1.61,0.12,0.24,2.76,0.16,68.74,2.25,12.06,18.6,1.38,27.31,33.5,21.04,18.37,29.59,1,9.89868101964204,10.295380980614198
Larsen & Toubro Infotech Ltd.,2012,1.54,0.09,0.17,3.19,0.22,85.41,2.66,15.21,20.44,1.3,40.69,48.88,22.49,26.38,22.09,1,9.999097687349451,10.494995064271784
Larsen & Toubro Infotech Ltd.,2013,1.75,0.04,0.07,3.44,0.24,94.02,3.08,13.4,23.41,1.5,41.43,46.24,23.26,26.51,28.52,1,10.132668839982568,10.745903515831724
Larsen & Toubro Infotech Ltd.,2014,2.13,0.07,0.11,2.78,0.2,168.07,2.53,16.01,19.64,1.75,41.32,45.27,20.45,28.01,1.42,1,10.29903362930129,10.760017664236909
Larsen & Toubro Infotech Ltd.,2015,1.77,0.02,0.03,2.86,0.25,181.41,2.68,14.87,17.94,1.76,41.43,44.32,16.78,28.71,18.23,1,10.320090405054748,10.9274660898272
Larsen & Toubro Infotech Ltd.,2016,2.46,0.0,0.0,2.5,0.24,409.34,2.48,14.72,18.53,2.46,37.61,38.03,17.78,25.32,11.03,1,10.6889404038801,11.032127789043205
Larsen & Toubro Infotech Ltd.,2017,3.1,0.0,0.0,2.06,0.14,339.55,2.06,15.84,19.86,3.08,34.99,34.99,16.26,24.5,11.7,1,10.854257002826525,11.142788889915359
Larsen & Toubro Infotech Ltd.,2018,3.21,0.0,0.0,2.13,0.19,478.41,2.13,16.17,20.98,3.19,35.64,35.64,19.6,25.9,28.97,1,11.068480414721115,11.397200310423289
Larsen & Toubro Infotech Ltd.,2019,2.82,0.1,0.16,2.06,0.19,29.15,1.9,14.6,18.81,2.78,28.85,31.3,18.51,20.9,14.34,1,11.344932758120867,11.531177871687314
Larsen & Toubro Infotech Ltd.,2020,3.19,0.07,0.1,1.9,0.21,34.43,1.68,15.0,20.3,3.14,25.75,29.06,21.83,18.96,13.53,1,11.532737896139919,11.658116123425975
Larsen & Toubro Infotech Ltd.,2021,3.19,0.07,0.1,1.9,0.21,34.43,1.68,15.0,20.3,3.14,25.75,29.06,21.83,18.96,13.53,1,11.532737896139919,11.658116123425975
Megasoft Ltd.,2000,2.88,0.42,1.01,2.37,-0.4,6.35,1.39,14.68,14.68,2.21,21.06,35.85,20.57,18.57,1450.36,1,5.709101636133801,5.358471289367784
Megasoft Ltd.,2001,4.94,0.3,0.49,2.15,-0.04,1.09,1.28,0.54,-0.83,3.7,0.71,1.18,13.41,0.64,79.76,1,5.944372939574132,5.944896911291647
Megasoft Ltd.,2002,3.97,0.3,0.48,1.7,0.07,1.45,1.15,1.91,1.9,3.0,2.2,3.24,17.28,2.03,0.0,1,6.018836493903833,6.076035448558252
Megasoft Ltd.,2003,3.97,0.3,0.48,1.7,0.07,1.45,1.15,1.91,1.9,3.0,2.2,3.24,17.28,2.03,0.0,1,6.018836493903833,6.076035448558252
Megasoft Ltd.,2004,3.69,0.25,0.4,1.02,-0.04,6.7250000000000005,0.71,-23.56,-26.51,3.34,-16.78,-24.04,7.18,-15.11,-33.77,1,6.2029402935545095,5.664001604644357
Megasoft Ltd.,2005,7.63,0.46,1.04,1.44,0.03,12.0,0.81,31.31,32.57,7.26,25.54,45.41,41.58,22.98,91.85,1,6.928537818164665,6.315538817000633
Megasoft Ltd.,2006,4.85,0.06,0.07,0.63,-0.04,41.87,0.52,31.31,32.92,4.85,16.46,19.87,43.76,15.07,88.36,1,8.117073769632825,6.948705265311091
Megasoft Ltd.,2007,2.63,0.11,0.13,0.52,-0.05,9.39,0.47,14.13,14.39,2.63,6.66,7.36,40.37,6.07,46.89,1,8.246197785582378,7.33321907359699
Megasoft Ltd.,2008,2.24,0.2,0.27,0.4,-0.07,3.11,0.33,8.38,10.34,2.24,3.48,4.19,10.59,3.19,-19.08,1,8.37558354308329,7.121494750221053
Megasoft Ltd.,2009,1.47,0.19,0.28,0.35,0.21,0.91,0.27,1.95,-0.48,1.47,0.56,0.72,47.44,0.51,-28.37,1,7.944633997844885,6.787844982309579
Megasoft Ltd.,2010,2.42,0.08,0.1,0.35,0.02,1.69,0.29,0.47,12.51,2.42,0.14,0.17,36.29,0.12,-29.66,1,7.663971151009065,6.435990099116741
Megasoft Ltd.,2011,3.34,0.07,0.09,0.3,0.03,4.84,0.27,9.79,10.53,3.17,3.07,3.36,21.33,2.6,-19.73,1,7.688134645484954,6.216206819785889
Megasoft Ltd.,2012,1.61,0.17,0.25,0.27,0.14,3.21,0.23,-9.36,2.91,1.5,-2.32,-2.71,11.79,-2.01,-7.83,1,7.788957548183798,6.13469871519389
Megasoft Ltd.,2013,2.68,0.08,0.1,0.29,0.16,1.58,0.25,5.35,5.73,2.44,1.44,1.68,21.51,1.25,9.66,1,7.706702878428294,6.226931848111024
Megasoft Ltd.,2014,2.29,0.08,0.1,0.31,0.0,1.505,0.28,-21.16,1.21,2.05,-6.0,-6.58,10.83,-5.21,5.43,1,7.68239027638835,6.279833883339899
Megasoft Ltd.,2015,1.16,0.09,0.12,0.19,0.03,1.43,0.17,1.72,2.65,1.01,0.3,0.33,10.39,0.27,-43.71,1,7.505492274737424,5.705114919889979
Megasoft Ltd.,2016,0.57,0.07,0.11,0.21,0.03,1.365,0.19,1.72,1.59,0.57,0.3,0.33,10.39,0.27,3.36,1,7.505492274737424,5.705114919889979
Megasoft Ltd.,2017,0.53,0.07,0.12,0.2,0.03,1.2999999999999998,0.18,1.72,-18.77,0.52,0.3,0.33,10.39,0.27,-8.15,1,7.505492274737424,5.705114919889979
Megasoft Ltd.,2018,0.35,0.04,0.11,0.19,0.03,1.2349999999999999,0.17,1.72,2.28,0.35,0.3,0.33,10.39,0.27,-13.15,1,7.505492274737424,5.705114919889979
Megasoft Ltd.,2019,0.4,0.03,0.08,0.21,0.03,1.17,0.19,1.72,1.94,0.4,0.3,0.33,10.39,0.27,1.17,1,7.505492274737424,5.705114919889979
Megasoft Ltd.,2020,0.36,0.02,0.06,0.19,0.03,1.63,0.18,1.72,5.92,0.36,0.3,0.33,10.39,0.27,-9.5,1,7.505492274737424,5.705114919889979
Megasoft Ltd.,2021,0.36,0.02,0.06,0.19,0.03,1.63,0.18,1.72,5.92,0.36,0.3,0.33,10.39,0.27,-9.5,1,7.505492274737424,5.705114919889979
Melstar Information Technologies Ltd.,2000,1.74,0.07,0.1,1.23,0.01,19.83,1.13,12.29,13.51,1.71,14.13,15.35,15.61,11.78,83.51,1,6.784570178411759,6.508620094568842
Melstar Information Technologies Ltd.,2001,1.1,0.19,0.31,0.86,0.09,1.39,0.73,1.0,3.01,1.1,0.76,0.89,9.55,0.63,-32.43,1,6.423246963533519,6.116554157946804
Melstar Information Technologies Ltd.,2002,0.93,0.18,0.29,1.15,0.19,2.3,0.88,3.55,4.48,0.92,3.19,4.15,17.67,2.6,0.02,1,6.47126379226885,6.1167747380734285
Melstar Information Technologies Ltd.,2003,0.98,0.16,0.23,0.97,0.07,2.4,0.77,2.62,6.03,0.93,2.03,2.56,12.69,1.7,-10.87,1,6.414769573344477,6.001662372084428
Melstar Information Technologies Ltd.,2004,1.18,0.09,0.11,0.61,0.12,1.975,0.52,-1.82,-9.29,1.18,-0.96,-1.13,9.51,-0.83,-36.8,1,6.25459774663835,5.542830943598439
Melstar Information Technologies Ltd.,2005,2.69,0.12,0.22,0.63,0.1,1.55,0.55,0.67,2.9,2.69,0.37,0.42,11.27,0.3,-30.5,1,5.675040005790547,5.178970608915471
Melstar Information Technologies Ltd.,2006,2.63,0.08,0.13,1.15,0.06,0.21,0.98,-2.09,1.4,2.63,-2.06,-2.43,6.8,-1.38,4.34,1,5.612032616046633,5.221436322212079
Melstar Information Technologies Ltd.,2007,2.28,0.08,0.14,1.07,-0.02,0.8825,0.94,-16.23,-7.17,2.28,-15.31,-17.35,-7.77,-10.08,-11.02,1,5.552959584921617,5.1047326174753715
Melstar Information Technologies Ltd.,2008,2.61,0.07,0.12,1.31,0.03,1.555,1.16,-8.41,-5.53,2.61,-9.81,-11.08,-0.85,-6.38,13.71,1,5.470167623474696,5.2332453698043215
Melstar Information Technologies Ltd.,2009,1.45,0.15,0.32,1.63,-0.05,2.2275,1.34,-17.79,-14.38,1.45,-24.09,-29.12,-8.33,-15.18,6.35,1,5.4510384535657,5.294811227218749
Melstar Information Technologies Ltd.,2010,1.54,0.11,0.22,2.25,0.04,2.9,1.78,3.83,5.55,1.51,6.81,8.62,9.41,4.18,29.55,1,5.485211785187126,5.553734478412542
Melstar Information Technologies Ltd.,2011,1.27,0.05,0.13,4.16,0.03,3.52,3.55,1.47,3.36,1.25,5.2,6.11,4.77,2.57,108.52,1,5.924523141354101,6.288601778330518
Melstar Information Technologies Ltd.,2012,1.05,0.15,0.43,1.65,-0.01,2.8925,1.29,-8.82,-6.56,1.04,-11.58,-14.77,-2.39,-5.26,-60.35,1,5.864483085347192,5.363636832668679
Melstar Information Technologies Ltd.,2013,1.24,0.31,0.82,1.69,-0.09,2.265,1.06,-14.2,-12.47,0.87,-15.31,-24.53,-3.28,-8.88,-12.97,1,5.535758222563071,5.224670826379739
Melstar Information Technologies Ltd.,2014,0.99,0.33,1.13,2.55,0.07,1.6375000000000002,1.31,-11.85,-7.06,0.84,-15.47,-30.27,5.81,-10.21,20.34,1,5.5819914176022785,5.409858741280944
Melstar Information Technologies Ltd.,2015,0.85,0.29,1.19,3.93,0.09,1.01,1.82,0.06,0.64,0.73,0.12,0.25,7.69,0.07,38.46,1,5.7736194342449805,5.735281141715572
Melstar Information Technologies Ltd.,2016,1.04,0.25,2.51,3.51,0.02,1.01,1.33,-19.02,-18.31,0.78,-25.32,-66.72,-5.71,-11.03,-32.11,1,5.999680701879322,5.348059458442851
Melstar Information Technologies Ltd.,2017,0.85,0.28,9.25,1.55,0.0,1.01,0.3,-134.38,-37.78,0.62,-41.02,-209.83,-80.05,-13.6,-80.45,1,6.022720936758536,3.716008121502189
Melstar Information Technologies Ltd.,2018,1.51,0.08,2.15,3.63,0.05,1.01,0.53,-145.03,-0.8,0.95,-90.02,-617.43,-88.81,-20.23,6.57,1,5.776723099057916,3.7796338173824005
Melstar Information Technologies Ltd.,2019,1.21,0.1,2.15,-9.47,0.03,1.01,7.2,-41.48,-41.48,0.94,-300.97,-617.43,-24.08,-14.81,154.11,1,5.721294899740832,4.712229258281499
Melstar Information Technologies Ltd.,2020,1.21,0.1,2.15,-9.47,0.03,1.01,7.2,-41.48,-41.48,0.94,-300.97,-617.43,-24.08,-14.81,154.11,1,5.721294899740832,4.712229258281499
Melstar Information Technologies Ltd.,2021,1.21,0.1,2.15,-9.47,0.03,1.01,7.2,-41.48,-41.48,0.94,-300.97,-617.43,-24.08,-14.81,154.11,1,5.721294899740832,4.712229258281499
Micro Technologies (India) Ltd.,2000,7.27,0.02,0.03,0.7,-0.11,40.21,0.66,28.65,28.97,6.37,19.0,20.11,32.59,18.25,124.64,1,5.856503561673865,5.240158452374504
Micro Technologies (India) Ltd.,2001,2.35,0.03,0.03,0.56,0.33,41.93,0.54,28.23,28.46,0.46,15.36,15.79,34.45,14.78,7.37,1,6.085865222529466,5.311233591814583
Micro Technologies (India) Ltd.,2002,2.66,0.06,0.06,0.5,0.03,14.22,0.48,10.98,11.51,1.23,5.23,5.47,17.13,4.98,2.02,1,6.177321513636175,5.331268466687723
Micro Technologies (India) Ltd.,2003,3.52,0.06,0.07,0.47,0.01,12.44,0.44,16.92,17.65,1.97,7.38,7.87,24.4,6.99,0.34,1,6.271366432240801,5.334649295795427
Micro Technologies (India) Ltd.,2004,4.2,0.03,0.04,0.51,0.04,21.16,0.48,25.78,28.54,2.57,12.47,13.11,34.9,11.8,28.88,1,6.47095429056412,5.588371623144873
Micro Technologies (India) Ltd.,2005,7.41,0.05,0.05,0.68,-0.01,42.8,0.65,30.1,32.05,6.09,19.59,20.47,37.0,18.63,119.08,1,7.13001844286904,6.3726369626471016
Micro Technologies (India) Ltd.,2006,7.36,0.06,0.06,0.83,0.13,52.32,0.78,28.84,31.2,5.66,22.63,23.95,39.98,21.42,82.34,1,7.397009912819985,6.973355736066086
Micro Technologies (India) Ltd.,2007,3.61,0.23,0.35,0.99,0.06,45.34,0.81,30.37,34.5,2.53,24.54,30.16,43.35,22.57,61.06,1,8.009961103160377,7.449963283976796
Micro Technologies (India) Ltd.,2008,2.81,0.23,0.34,0.97,0.16,29.08,0.72,27.66,30.61,2.04,19.94,26.81,43.83,18.17,34.13,1,8.297418957571631,7.743573210706245
Micro Technologies (India) Ltd.,2009,1.77,0.26,0.4,0.98,0.11,10.85,0.71,21.82,25.41,1.23,15.62,21.45,43.86,14.25,34.49,1,8.623047585096234,8.03989905085904
Micro Technologies (India) Ltd.,2010,1.55,0.3,0.49,0.95,0.1,4.93,0.66,11.84,15.86,0.91,7.84,11.34,40.62,7.15,20.65,1,8.836577398598532,8.22761599101
Micro Technologies (India) Ltd.,2011,1.55,0.32,0.54,1.01,0.05,2.81,0.66,6.42,8.59,0.87,4.29,6.52,25.85,3.88,21.69,1,9.025299120162263,8.423958855556252
Micro Technologies (India) Ltd.,2012,1.14,0.48,1.16,1.41,0.16,2.81,0.65,-22.47,-23.89,0.06,-15.92,-34.39,8.37,-14.3,0.0,1,9.016124355735153,8.481628188006031
Micro Technologies (India) Ltd.,2013,1.14,0.48,1.16,1.41,0.16,2.81,0.65,-22.47,-23.89,0.06,-15.92,-34.39,8.37,-14.3,0.0,1,9.016124355735153,8.481628188006031
Micro Technologies (India) Ltd.,2014,1.14,0.48,1.16,1.41,0.16,2.81,0.65,-22.47,-23.89,0.06,-15.92,-34.39,8.37,-14.3,0.0,1,9.016124355735153,8.481628188006031
Micro Technologies (India) Ltd.,2015,1.14,0.48,1.16,1.41,0.16,2.81,0.65,-22.47,-23.89,0.06,-15.92,-34.39,8.37,-14.3,0.0,1,9.016124355735153,8.481628188006031
Micro Technologies (India) Ltd.,2016,1.14,0.48,1.16,1.41,0.16,2.81,0.65,-22.47,-23.89,0.06,-15.92,-34.39,8.37,-14.3,0.0,1,9.016124355735153,8.481628188006031
Micro Technologies (India) Ltd.,2017,1.14,0.48,1.16,1.41,0.16,2.81,0.65,-22.47,-23.89,0.06,-15.92,-34.39,8.37,-14.3,0.0,1,9.016124355735153,8.481628188006031
Micro Technologies (India) Ltd.,2018,1.14,0.48,1.16,1.41,0.16,2.81,0.65,-22.47,-23.89,0.06,-15.92,-34.39,8.37,-14.3,0.0,1,9.016124355735153,8.481628188006031
Micro Technologies (India) Ltd.,2019,1.14,0.48,1.16,1.41,0.16,2.81,0.65,-22.47,-23.89,0.06,-15.92,-34.39,8.37,-14.3,0.0,1,9.016124355735153,8.481628188006031
Micro Technologies (India) Ltd.,2020,1.14,0.48,1.16,1.41,0.16,2.81,0.65,-22.47,-23.89,0.06,-15.92,-34.39,8.37,-14.3,0.0,1,9.016124355735153,8.481628188006031
Micro Technologies (India) Ltd.,2021,1.14,0.48,1.16,1.41,0.16,2.81,0.65,-22.47,-23.89,0.06,-15.92,-34.39,8.37,-14.3,0.0,1,9.016124355735153,8.481628188006031
Mindteck (India) Ltd.,2000,5.96,0.0,0.0,0.92,-0.13,,0.92,23.18,22.47,5.96,22.5,22.52,28.13,19.99,131.55,1,5.495116942522644,4.832305758571839
Mindteck (India) Ltd.,2001,4.43,0.0,0.0,0.33,0.07,,0.33,17.09,19.7,4.43,5.94,5.94,18.47,5.56,3.98,1,6.418854212631938,4.871373226762748
Mindteck (India) Ltd.,2002,3.09,0.03,0.04,0.27,-0.08,,0.26,-14.63,-14.8,3.09,-4.13,-4.17,-6.69,-3.92,-19.77,1,5.418320158942733,4.651099117876491
Mindteck (India) Ltd.,2003,3.09,0.03,0.04,0.27,-0.08,,0.26,-14.63,-14.8,3.09,-4.13,-4.17,-6.69,-3.92,-19.77,1,5.418320158942733,4.651099117876491
Mindteck (India) Ltd.,2004,1.87,0.08,0.1,0.59,-0.01,5.42,0.53,6.75,7.44,1.87,3.68,4.06,12.37,3.4,132.6,1,5.475626381518447,4.750135956238277
Mindteck (India) Ltd.,2005,1.48,0.13,0.17,0.96,0.0,7.76,0.85,10.31,11.29,1.48,9.21,10.47,12.93,8.22,69.2,1,5.633360010359655,5.276071757600717
